0
224
32
156
119
1070
166
185
37
328
289
96
66
395
351
169
123
370
99
57
170
342
529
162
63
314
42
111
56
72
194
78
459
211
58
477
211
155
649
68
168
75
221
696
134
63
192
218
16
106
274
76
