0
560
1163
1008
4264
14074
2724
1629
353
6963
2316
598
1070
1120
3690
2086
1016
1441
962
2281
1570
1027
3128
1814
2364
672
842
3159
225
614
989
2454
1406
1460
5017
3736
1285
3053
4252
535
1952
322
1944
5245
1321
2283
526
5971
2159
779
353
